hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval,hb_name,country
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,1996,41,80.69277701,57.90652995,109.4688635,95.7733816,67.12443234,NA,129.4341085,NA,44.09735075,30.93316675,NA,59.55884641,NA,76.18490631,54.6716041,103.3534279,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,1997,50,98.25885312,72.9296147,129.5420482,111.6721701,82.73457596,NA,144.8825264,NA,49.83832971,36.14384718,NA,65.69857908,NA,86.47477159,64.18324226,114.0062058,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,1998,62,121.7022613,93.30842589,156.0168064,136.0299012,104.082068,NA,172.1886042,NA,64.88947307,48.81740137,NA,83.21351153,NA,108.0762621,82.86145046,138.5488905,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,1999,71,139.417979,108.8865983,175.8568101,157.3273957,122.5359577,NA,196.4004512,NA,69.5776301,53.3989701,NA,87.86451012,NA,117.8527755,92.04399547,148.6552402,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2000,45,88.05572949,64.22845333,117.8254941,100.991276,72.73159736,NA,133.8171343,NA,44.2044593,31.54533183,NA,58.9659367,NA,74.15790693,54.09128618,99.22911405,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2001,43,83.54868168,60.4645952,112.5395259,91.96160263,66.29819583,NA,121.758445,NA,44.09093616,30.70192139,NA,59.86491777,NA,70.87922131,51.29564391,95.47384596,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2002,49,94.45965223,69.88177073,124.8806697,104.054629,76.78944513,NA,135.3981549,NA,46.19974149,33.43050402,NA,61.00240917,NA,72.36130566,53.53329228,95.66548359,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2003,57,108.9907836,82.54855513,141.2102019,122.491423,91.48667134,NA,157.9509404,NA,52.82688949,39.4454443,NA,68.13267283,NA,76.41719123,57.87763438,99.00733483,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2004,73,138.0353597,108.1976873,173.558741,146.1174095,114.1218777,NA,182.0067211,NA,70.02546207,54.11228723,NA,87.95862768,NA,92.06885874,72.16728819,115.7627672,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2005,76,142.5703941,112.3292548,178.4481081,162.4826241,126.4628713,NA,202.94751,NA,59.82630484,46.27033457,NA,75.09736365,NA,88.77423141,69.94399731,111.1141884,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2006,88,163.9466428,131.4900016,201.9868493,167.623547,134.2284352,NA,204.67267,NA,78.83641382,62.37659801,NA,97.1944553,NA,98.71701877,79.17393571,121.6221281,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2007,97,178.4564437,144.7161541,217.7017274,188.7531108,152.0509842,NA,229.3635966,NA,79.77770471,63.68697731,NA,97.65348628,NA,104.43449940000001,84.68934373,127.4012327,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2008,99,180.4823802,146.6871727,219.7308219,185.5575643,150.1481333,NA,224.6596385,NA,78.01172593,62.4757472,NA,95.24689021,NA,98.89404572,80.37620044,120.3999522,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2009,82,149.3325563,118.7686137,185.3610773,149.5097175,118.2495055,NA,184.3808173,NA,62.91458693,49.32799414,NA,78.12887941,NA,79.19581027,62.98677815,98.30288229,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2010,106,192.9482862,157.9702473,233.365394,194.4650159,158.433793,NA,234.1326939,NA,80.31657542,64.83209914,NA,97.43438584,NA,105.362543,86.26221721,127.4329607,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2011,98,177.5523145,144.1455514,216.3794008,172.4490342,139.3971279,NA,208.9645047,NA,68.10475265,54.4453737,NA,83.26995985,NA,91.14211748,73.99357655,111.0730481,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2012,100,181.2152293,147.4439433,220.4062733,168.2673409,136.6913267,NA,203.0754223,NA,72.7918731,58.34654709,NA,88.81087378,NA,88.53151842,72.0327769,107.6780474,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2013,99,178.9879048,145.4725368,217.9113517,173.296003,140.0297696,NA,210.0543327,NA,65.38035739,51.81519654,NA,80.49893908,NA,85.63274497,69.59806957,104.2547944,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2014,120,216.9236609,179.8512728,259.3875257,195.6720091,161.6910558,NA,232.8456907,NA,89.70889435,72.71698935,NA,108.4581906,NA,103.1005718,85.48062021,123.2830117,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2015,99,179.1109583,145.5725487,218.061165,158.3247373,128.3094068,NA,191.4474561,NA,67.21015813,53.36166241,NA,82.63221442,NA,80.00077092,65.02067897,97.39806807,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2016,93,167.5192737,135.2096742,205.2224278,148.5496504,119.3185158,NA,180.935246,NA,61.64500638,48.81939875,NA,75.94392825,NA,77.10507706,62.23374849,94.45892857,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Male,NA,2017,115,206.1338257,170.1846139,247.4324394,185.7663843,152.5771889,NA,222.1729887,NA,68.54659297,55.40014942,NA,83.07171374,NA,102.1533818,84.33809337,122.619664,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1993,64,116.8458912,89.98557418,149.2095945,109.4394222,84.03064213,NA,138.1533725,NA,48.32157351,35.52082773,NA,63.0616799,NA,135.6344485,104.4550527,173.2021627,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1994,46,83.72922696,61.30031746,111.6830552,76.58022599,55.89743441,NA,100.4682925,NA,32.65245854,22.518173,NA,44.64010648,NA,95.99959445,70.28376864,128.0500059,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1995,51,92.508616,68.87874086,121.6317456,87.9381319,65.224715990000007,NA,113.9925759,NA,39.92410856,28.12878222,NA,53.7524576,NA,105.1820308,78.31493062,138.2949456,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1996,56,101.7257039,76.84250351,132.0992879,97.87222513,73.72985579,NA,125.3813579,NA,45.56428246,32.74747274,NA,60.46488898,NA,98.33562974,74.28167792,127.6969947,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1997,49,88.97120238,65.82138532,117.6246479,83.23457827,61.43441324,NA,108.2939291,NA,36.09514381,25.25888406,NA,48.83530461,NA,82.84181462,61.28683051,109.5212722,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1998,56,101.6407725,76.77834722,131.9889974,96.13175121,72.49241197,NA,123.0558846,NA,43.08098741,30.77402835,NA,57.42582617,NA,97.56845103,73.70215936,126.7007493,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,1999,55,100.2113549,75.49290681,130.4388528,94.28015479,70.9074624,NA,120.9311279,NA,42.28467154,30.40167106,NA,56.09748352,NA,97.47711517,73.43310328,126.879864,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2000,59,106.9887209,81.44477139,138.0076549,98.98702329,75.19854733,NA,125.9946861,NA,42.79229444,31.19733053,NA,56.19106336,NA,99.54762551,75.78026485,128.409184,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2001,78,140.5836022,111.1255037,175.4546979,131.4431762,103.740872,NA,162.3741798,NA,65.91613544,50.49654663,NA,83.35888547,NA,125.3805481,99.10812034,156.4805984,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2002,55,98.82133103,74.44575063,128.6295457,93.30579618,70.14765997,NA,119.7165014,NA,52.58179942,37.92608686,NA,69.59458223,NA,84.30579199,63.51066012,109.7355765,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2003,75,133.6850736,105.1517908,167.57539740000001,122.5962625,96.29062215,NA,152.0305359,NA,54.02932736,41.00332265,NA,68.8246253,NA,108.0232934,84.96717286,135.4081337,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2004,63,111.3566063,85.56947379,142.4734729,103.8347653,79.70910926,NA,131.1013844,NA,47.08512829,34.19194347,NA,62.00905724,NA,90.29248246,69.38322269,115.5233082,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2005,69,121.1738054,94.28045336,153.353206,111.1271395,86.33237491,NA,139.0043086,NA,48.09355359,36.01350038,NA,61.89389033,NA,91.2953901,71.03326285,115.5401592,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2006,60,104.9244544,80.06841241,135.0585713,95.38173562,72.67831799,NA,121.1238705,NA,43.18245771,31.74518711,NA,56.35215645,NA,77.15266049,58.87560793,99.31076752,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2007,73,126.1993258,98.92012607,158.6767053,117.824968,92.11835428,NA,146.6471337,NA,59.1225773,43.24403804,NA,77.44575438,NA,88.34301773,69.2468236,111.0780815,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2008,90,153.8277471,123.6956742,189.0804174,141.3937447,113.4678694,NA,172.3456645,NA,64.49857482,49.29800824,NA,81.71061454,NA,103.7355702,83.4156486,127.5086275,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2009,72,122.7014775,96.00634927,154.5222039,110.5329649,86.38427272,NA,137.6129344,NA,47.30057223,35.76031404,NA,60.4299381,NA,79.50519229,62.20791643,100.1236316,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2010,96,163.3959117,132.3512131,199.5343744,144.1867449,116.6068248,NA,174.6503817,NA,69.95507302,54.97646537,NA,86.71091581,NA,112.8775829,91.43120456,137.8428484,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2011,84,143.1370878,114.171747,177.2134545,124.7946742,99.42821543,NA,152.9997481,NA,58.54728236,45.54142109,NA,73.1619727,NA,94.46391407,75.3481174,116.9527534,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2012,81,138.3740199,109.8889454,171.9862722,121.2265451,96.04052296,NA,149.3010731,NA,59.98125618,45.93089382,NA,75.87800328,NA,89.79074302,71.30681086,111.6016951,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2013,90,153.6649081,123.5647324,188.8802605,129.1911141,103.7307802,NA,157.40363,NA,57.5793456,44.66979122,NA,72.10266685,NA,97.04763279,78.03775716,119.288017,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2014,97,165.1879225,133.9562773,201.5152568,139.2438109,112.8158122,NA,168.4112702,NA,67.77102438,53.59769513,NA,83.58199178,NA,98.92866768,80.22448514,120.6845849,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2015,102,173.5963375,141.5470671,210.7341093,143.696853,116.9934256,NA,173.1041572,NA,64.60490741,50.867267150000004,NA,79.95986057,NA,103.3008121,84.22946699,125.4001377,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2016,73,123.6994611,96.96063124,155.5335008,100.1074885,78.41426861,NA,124.4097174,NA,41.54891075,31.37364095,NA,53.13143451,NA,75.77248869,59.39353548,95.27252846,Borders,S92000003
S08000016,"C44, M-8090-8098",Basal cell carcinoma of the skin,Female,NA,2017,82,138.4410191,110.1062509,171.8418077,113.6880843,90.18504816,NA,139.8716295,NA,54.09266348,41.35818244,NA,68.51021749,NA,92.13592617,73.27843635,114.3649781,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1993,38,36.17669459,25.60078222,49.65533979,48.65147922,31.90902703,NA,68.86865276,NA,16.67290746,11.45139265,NA,22.85979285,NA,137.7957815,97.51249615,189.135476,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1994,37,35.0877193,24.70499248,48.36379909,44.00937044,28.66594463,NA,62.58916816,NA,12.78634507,8.586158361,NA,17.80962227,NA,123.5222652,86.971074,170.2591714,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1995,61,57.57976213,44.0439556,73.96361329,72.30418676,53.43746974,NA,93.9792554,NA,24.65926165,18.30830155,NA,31.94131544,NA,170.5703386,130.4727936,219.1047356,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1996,46,43.45361799,31.81350974,57.96103695,57.99965979,40.29293679,NA,78.88070603,NA,18.50649449,13.15607116,NA,24.75557849,NA,120.5781745,88.27837832,160.8343873,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1997,50,47.18761797,35.02355959,62.21099157,56.14247649,40.80312718,NA,73.89153394,NA,19.52300474,13.9784809,NA,25.97926752,NA,110.7029905,82.16589333,145.948092,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1998,69,65.06978499,50.62817669,82.34997746,78.22706131,59.59498811,NA,99.35475151,NA,24.48034787,18.57814186,NA,31.18426995,NA,159.4529516,124.063914,201.7979154,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,1999,53,50.08978357,37.52068513,65.51867019,58.24032281,42.57546964,NA,76.32109193,NA,18.75002011,13.45322453,NA,24.91235715,NA,124.0715004,92.93806776,162.2885773,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2000,47,44.23529412,32.50243027,58.82356361,57.15580017,40.31720837,NA,76.88681909,NA,19.25566336,13.72763242,NA,25.7044601,NA,112.7613782,82.85281936,149.9487284,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2001,50,46.75081814,34.69935833,61.63512545,51.92615158,38.18346105,NA,67.74859334,NA,16.98444971,12.16205034,NA,22.59961739,NA,108.1816273,80.29448899,142.623989,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2002,68,63.23816609,49.1069104,80.16944402,71.78159574,54.76850921,NA,91.06063933,NA,23.66634986,17.83939645,NA,30.30416679,NA,142.4246357,110.5983025,180.5571629,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2003,54,49.81549815,37.4229354,64.99841918,56.92384892,42.08166177,NA,73.97337764,NA,18.67214551,13.62039554,NA,24.50839593,NA,104.242739,78.31035387,136.0141622,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2004,56,51.16024118,38.64589638,66.43582862,55.96392202,41.34944694,NA,72.75579498,NA,15.05548015,10.98230811,NA,19.7611743,NA,107.5226205,81.22143203,139.6270663,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2005,69,62.58503401,48.69489212,79.20536607,63.66860253,49.26586532,NA,79.89009949,NA,24.03633478,18.11096728,NA,30.78743745,NA,131.5466803,102.3511692,166.480743,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2006,60,54.12231644,41.30102918,69.66614956,53.23343064,40.47038351,NA,67.71899334,NA,18.1496577,13.3278745,NA,23.70441891,NA,107.8018683,82.26418239,138.7623734,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2007,91,81.10516934,65.30082308,99.5791755,92.78058467,73.67348688,NA,114.0574266,NA,29.52107908,23.32567884,NA,36.4351274,NA,127.0238929,102.2717149,155.9571927,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2008,88,77.62879323,62.26056217,95.64084443,83.64407342,66.49658849,NA,102.7288699,NA,26.9342984,21.17637555,NA,33.37418421,NA,123.0089869,98.65680445,151.55051219999999,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2009,103,90.67699621,74.01350325,109.9722295,95.53810358,76.93708422,NA,116.1227739,NA,27.50502524,21.97401951,NA,33.64757257,NA,135.5930731,110.6754609,164.4460356,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2010,86,75.64429589,60.50567266,93.42009005,79.95539494,63.00073069,NA,98.89982987,NA,24.7404072,19.20984513,NA,30.96000656,NA,113.8938169,91.10035228,140.6579373,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2011,92,80.78679312,65.1255574,99.07783017,81.45566678,65.17385656,NA,99.52557236,NA,24.56549371,19.42456073,NA,30.3008788,NA,113.6052689,91.58188088,139.3267774,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2012,96,84.41786845,68.37874447,103.088666,86.64101815,69.49860005,NA,105.644678,NA,22.91238198,18.25402846,NA,28.09217384,NA,117.5740652,95.23537027,143.5780571,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2013,82,72.00561995,57.26820642,89.37796025,69.92803868,55.26208087,NA,86.29394115,NA,21.3242004,16.57462932,NA,26.66306846,NA,97.47821924,77.52732056,120.9961724,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2014,122,106.980007,88.84042999,127.7342773,104.1648113,85.74464483,NA,124.3505433,NA,29.46142103,24.06508345,NA,35.39550675,NA,142.9330235,118.6972372,170.662229,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2015,77,67.52608963,53.29053394,84.39602605,62.20246464,48.69237723,NA,77.34159591,NA,17.93477549,13.81558329,NA,22.58323481,NA,85.14740089,67.19699723,106.4196417,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2016,78,68.10442679,53.83372322,84.99740684,67.28476489,52.63874059,NA,83.70119224,NA,18.1964153,14.05644561,NA,22.86261942,NA,83.73090984,66.18580962,104.4999649,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,All,d,2017,91,79.11667536,63.69981177,97.13774554,73.22706058,58.47724053,NA,89.61071212,NA,20.25955394,15.80540276,NA,25.25825629,NA,101.8541591,82.00661534,125.0543371,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male,NA,1993,25,49.73441821,32.18549316,73.41781228,74.02870986,43.41258491,NA,112.6816214,NA,23.36613352,14.76873523,NA,33.90403732,NA,158.5814819,102.6255737,234.0975503,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male,NA,1994,17,33.65603532,19.60588084,53.88657286,55.03367141,NA,z,NA,z,14.25423401,NA,z,NA,z,91.29461692,53.18247867,146.1715255,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male,NA,1995,42,82.66089352,59.5747013,111.7335146,114.9603357,79.87784392,NA,156.3292241,NA,37.29669463,26.42679276,NA,50.00987559,NA,195.1388973,140.638953,263.7711002,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male,NA,1996,29,57.07537886,38.22427699,81.96976469,87.93228642,55.47375896,NA,127.7469115,NA,26.81630857,17.58165436,NA,37.96918537,NA,119.7187269,80.17751032,171.9360619,Borders,S92000003
S08000016,"C44, M-8050-8078, M-8083-8084",Squamous cell carcinoma of the skin,Male,NA,1997,37,72.71155131,51.19564235,100.2232955,91.54356615,63.09616685,NA,125.2011933,NA,32.65888155,22.33926383,NA,44.90720032,NA,138.7572055,97.69787795,191.2585298,Borders,S92000003
